,defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory,def_wyck_names,first_index,compound_name,composition,isbinary,dataset_name
970,V_O,3,0,3.0089,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,O3,30,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
971,V_O,5,0,2.811,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,O5,38,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
972,V_O,2,0,2.4483,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,O2,26,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
973,V_O,4,0,2.7863,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,O4,34,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
974,V_O,1,0,2.1993,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,O1,22,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
975,V_Mn,2,0,8.4816,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,Mn2,4,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
976,V_Mn,1,0,8.6451,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,Mn1,0,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
977,V_Mn,3,0,8.5331,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,Mn3,6,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
978,V_Ba,2,0,8.7142,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,Ba2,14,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
979,V_Ba,3,0,8.7074,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,Ba3,18,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
980,V_Ba,1,0,8.6076,,,,,,,Ba6Mn5O16,1.4836,-2.5396,3.203,DFT_PBE_U,Ba1,10,NREL_MatDb.0135701,Ba6 Mn5 O16,False,Paper1
981,V_O,1,0,3.8859,,,,,,,Mn3O4,1.2174,-2.0848,3.514,DFT_PBE_U,O1,6,NREL_MatDb.0011304,Mn3 O4,True,Paper1
982,V_Mn,2,0,4.7943,,,,,,,Mn3O4,1.2174,-2.0848,3.514,DFT_PBE_U,Mn2,4,NREL_MatDb.0011304,Mn3 O4,True,Paper1
983,V_Mn,1,0,5.4945,,,,,,,Mn3O4,1.2174,-2.0848,3.514,DFT_PBE_U,Mn1,0,NREL_MatDb.0011304,Mn3 O4,True,Paper1
984,V_Sr,2,0,8.4598,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Sr2,1,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
985,V_Sr,1,0,8.281,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Sr1,0,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
986,V_O,28,0,3.1738,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O28,63,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
987,V_O,9,0,2.994,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O9,34,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
988,V_O,2,0,3.1421,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O2,27,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
989,V_O,20,0,3.418,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O20,51,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
990,V_O,16,0,3.5072,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O16,45,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
991,V_O,4,0,3.2325,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O4,29,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
992,V_O,7,0,3.315,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O7,32,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
993,V_O,1,0,3.2493,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O1,26,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
994,V_O,13,0,3.3888,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O13,40,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
995,V_O,5,0,3.3618,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O5,30,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
996,V_O,12,0,3.1187,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O12,39,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
997,V_O,26,0,3.4277,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O26,60,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
998,V_O,18,0,3.2754,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O18,48,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
999,V_O,10,0,2.981,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O10,36,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1000,V_O,8,0,3.3198,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O8,33,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1001,V_O,15,0,3.5123,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O15,43,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1002,V_O,23,0,3.1789,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O23,55,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1003,V_O,27,0,3.0073,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O27,61,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1004,V_O,25,0,3.144,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O25,58,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1005,V_O,24,0,3.5529,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O24,57,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1006,V_O,3,0,3.214,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O3,28,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1007,V_O,11,0,3.0625,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O11,37,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1008,V_O,19,0,3.6432,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O19,49,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1009,V_O,14,0,3.5742,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O14,42,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1010,V_O,6,0,3.3139,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O6,31,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1011,V_O,17,0,3.2363,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O17,46,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1012,V_O,22,0,3.0089,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O22,54,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1013,V_O,21,0,3.2641,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,O21,52,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1014,V_Fe,9,0,6.601,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe9,10,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1015,V_Fe,3,0,5.5871,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe3,4,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1016,V_Fe,1,0,5.9835,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe1,2,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1017,V_Fe,15,0,5.1686,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe15,17,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1018,V_Fe,14,0,5.7673,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe14,16,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1019,V_Fe,8,0,6.0115,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe8,9,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1020,V_Fe,6,0,5.692,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe6,7,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1021,V_Fe,17,0,5.6788,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe17,20,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1022,V_Fe,19,0,5.734,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe19,23,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1023,V_Fe,7,0,5.2296,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe7,8,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1024,V_Fe,10,0,7.3473,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe10,11,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1025,V_Fe,13,0,5.8003,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe13,14,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1026,V_Fe,12,0,6.518,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe12,13,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1027,V_Fe,20,0,5.8709,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe20,25,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1028,V_Fe,5,0,5.6187,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe5,6,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1029,V_Fe,11,0,6.9967,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe11,12,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1030,V_Fe,16,0,5.53,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe16,19,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1031,V_Fe,4,0,6.0178,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe4,5,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1032,V_Fe,18,0,5.6491,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe18,22,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1033,V_Fe,2,0,5.6783,,,,,,,Fe12O19Sr1,1.0765,-1.817,4.163,DFT_PBE_U,Fe2,3,NREL_MatDb.0142004,Fe12 O19 Sr1,False,Paper1
1034,V_O,3,0,5.892,,,,,,,Mg1Nb2O6,3.5232,-2.996,9.565,DFT_PBE_U,O3,28,NREL_MatDb.0144307,Mg1 Nb2 O6,False,Paper1
1035,V_O,2,0,5.7976,,,,,,,Mg1Nb2O6,3.5232,-2.996,9.565,DFT_PBE_U,O2,20,NREL_MatDb.0144307,Mg1 Nb2 O6,False,Paper1
1036,V_O,1,0,5.5587,,,,,,,Mg1Nb2O6,3.5232,-2.996,9.565,DFT_PBE_U,O1,12,NREL_MatDb.0144307,Mg1 Nb2 O6,False,Paper1
1037,V_Nb,1,0,16.9833,,,,,,,Mg1Nb2O6,3.5232,-2.996,9.565,DFT_PBE_U,Nb1,4,NREL_MatDb.0144307,Mg1 Nb2 O6,False,Paper1
1038,V_Mg,1,0,10.3504,,,,,,,Mg1Nb2O6,3.5232,-2.996,9.565,DFT_PBE_U,Mg1,0,NREL_MatDb.0144307,Mg1 Nb2 O6,False,Paper1
1039,V_O,3,0,3.9641,,,,,,,Fe1Nb1O4,1.5659,-2.3956,8.294,DFT_PBE_U,O3,8,NREL_MatDb.0188731,Fe1 Nb1 O4,False,Paper1
1040,V_O,2,0,4.2238,,,,,,,Fe1Nb1O4,1.5659,-2.3956,8.294,DFT_PBE_U,O2,6,NREL_MatDb.0188731,Fe1 Nb1 O4,False,Paper1
1041,V_O,4,0,3.7609,,,,,,,Fe1Nb1O4,1.5659,-2.3956,8.294,DFT_PBE_U,O4,10,NREL_MatDb.0188731,Fe1 Nb1 O4,False,Paper1
1042,V_O,1,0,3.3297,,,,,,,Fe1Nb1O4,1.5659,-2.3956,8.294,DFT_PBE_U,O1,4,NREL_MatDb.0188731,Fe1 Nb1 O4,False,Paper1
1043,V_Nb,1,0,14.4082,,,,,,,Fe1Nb1O4,1.5659,-2.3956,8.294,DFT_PBE_U,Nb1,0,NREL_MatDb.0188731,Fe1 Nb1 O4,False,Paper1
1044,V_Fe,1,0,7.1995,,,,,,,Fe1Nb1O4,1.5659,-2.3956,8.294,DFT_PBE_U,Fe1,2,NREL_MatDb.0188731,Fe1 Nb1 O4,False,Paper1
1045,V_O,2,0,3.4805,,,,,,,In2Ni1O4,0.4499,-1.6912,1.088,DFT_PBE_U,O2,10,NREL_MatDb.0009944,In2 Ni1 O4,False,Paper1
1046,V_O,1,0,3.6058,,,,,,,In2Ni1O4,0.4499,-1.6912,1.088,DFT_PBE_U,O1,6,NREL_MatDb.0009944,In2 Ni1 O4,False,Paper1
1047,V_Ni,1,0,4.0608,,,,,,,In2Ni1O4,0.4499,-1.6912,1.088,DFT_PBE_U,Ni1,4,NREL_MatDb.0009944,In2 Ni1 O4,False,Paper1
1048,V_In,2,0,7.2399,,,,,,,In2Ni1O4,0.4499,-1.6912,1.088,DFT_PBE_U,In2,2,NREL_MatDb.0009944,In2 Ni1 O4,False,Paper1
1049,V_In,1,0,6.4228,,,,,,,In2Ni1O4,0.4499,-1.6912,1.088,DFT_PBE_U,In1,0,NREL_MatDb.0009944,In2 Ni1 O4,False,Paper1
1050,V_Sr,1,0,5.3083,,,,,,,Fe2O5Sr3,0.6747,-2.5247,1.884,DFT_PBE_U,Sr1,0,NREL_MatDb.0124785,Fe2 O5 Sr3,False,Paper1
1051,V_Sr,2,0,4.9189,,,,,,,Fe2O5Sr3,0.6747,-2.5247,1.884,DFT_PBE_U,Sr2,1,NREL_MatDb.0124785,Fe2 O5 Sr3,False,Paper1
1052,V_O,3,0,5.4016,,,,,,,Fe2O5Sr3,0.6747,-2.5247,1.884,DFT_PBE_U,O3,8,NREL_MatDb.0124785,Fe2 O5 Sr3,False,Paper1
1053,V_O,2,0,4.778,,,,,,,Fe2O5Sr3,0.6747,-2.5247,1.884,DFT_PBE_U,O2,6,NREL_MatDb.0124785,Fe2 O5 Sr3,False,Paper1
1054,V_O,1,0,4.7267,,,,,,,Fe2O5Sr3,0.6747,-2.5247,1.884,DFT_PBE_U,O1,5,NREL_MatDb.0124785,Fe2 O5 Sr3,False,Paper1
1055,V_Fe,1,0,1.5341,,,,,,,Fe2O5Sr3,0.6747,-2.5247,1.884,DFT_PBE_U,Fe1,3,NREL_MatDb.0124785,Fe2 O5 Sr3,False,Paper1
1056,V_O,3,0,6.198,,,,,,,La3Nb1O7,3.0469,-3.636,4.821,DFT_PBE_U,O3,16,NREL_MatDb.0143911,La3 Nb1 O7,False,Paper1
1057,V_O,2,0,5.9297,,,,,,,La3Nb1O7,3.0469,-3.636,4.821,DFT_PBE_U,O2,12,NREL_MatDb.0143911,La3 Nb1 O7,False,Paper1
1058,V_O,4,0,6.0716,,,,,,,La3Nb1O7,3.0469,-3.636,4.821,DFT_PBE_U,O4,24,NREL_MatDb.0143911,La3 Nb1 O7,False,Paper1
1059,V_O,1,0,6.0688,,,,,,,La3Nb1O7,3.0469,-3.636,4.821,DFT_PBE_U,O1,4,NREL_MatDb.0143911,La3 Nb1 O7,False,Paper1
1060,V_Nb,1,0,16.8036,,,,,,,La3Nb1O7,3.0469,-3.636,4.821,DFT_PBE_U,Nb1,0,NREL_MatDb.0143911,La3 Nb1 O7,False,Paper1
1061,V_La,1,0,13.6588,,,,,,,La3Nb1O7,3.0469,-3.636,4.821,DFT_PBE_U,La1,32,NREL_MatDb.0143911,La3 Nb1 O7,False,Paper1
1062,V_La,2,0,12.9914,,,,,,,La3Nb1O7,3.0469,-3.636,4.821,DFT_PBE_U,La2,40,NREL_MatDb.0143911,La3 Nb1 O7,False,Paper1
1063,V_Y,1,0,13.1128,,,,,,,O7Ti2Y2,2.8858,-3.6466,5.255,DFT_PBE_U,Y1,18,NREL_MatDb.0112035,O7 Ti2 Y2,False,Paper1
1064,V_Ti,1,0,15.1645,,,,,,,O7Ti2Y2,2.8858,-3.6466,5.255,DFT_PBE_U,Ti1,14,NREL_MatDb.0112035,O7 Ti2 Y2,False,Paper1
1065,V_O,2,0,6.9369,,,,,,,O7Ti2Y2,2.8858,-3.6466,5.255,DFT_PBE_U,O2,12,NREL_MatDb.0112035,O7 Ti2 Y2,False,Paper1
1066,V_O,1,0,5.5218,,,,,,,O7Ti2Y2,2.8858,-3.6466,5.255,DFT_PBE_U,O1,0,NREL_MatDb.0112035,O7 Ti2 Y2,False,Paper1
1067,V_Sr,1,0,8.5691,,,,,,,Fe1O3Sr1,0.0467,-2.2658,3.412,DFT_PBE_U,Sr1,0,NREL_MatDb.0159544,Fe1 O3 Sr1,False,Paper1
1068,V_O,1,0,0.934,,,,,,,Fe1O3Sr1,0.0467,-2.2658,3.412,DFT_PBE_U,O1,2,NREL_MatDb.0159544,Fe1 O3 Sr1,False,Paper1
1069,V_Fe,1,0,6.1683,,,,,,,Fe1O3Sr1,0.0467,-2.2658,3.412,DFT_PBE_U,Fe1,1,NREL_MatDb.0159544,Fe1 O3 Sr1,False,Paper1
1070,V_O,2,0,2.145,,,,,,,Mn1O2,1.3886,-1.7844,5.542,DFT_PBE_U,O2,8,NREL_MatDb.0125667,Mn1 O2,True,Paper1
1071,V_O,1,0,2.7443,,,,,,,Mn1O2,1.3886,-1.7844,5.542,DFT_PBE_U,O1,4,NREL_MatDb.0125667,Mn1 O2,True,Paper1
1072,V_Mn,1,0,9.9658,,,,,,,Mn1O2,1.3886,-1.7844,5.542,DFT_PBE_U,Mn1,0,NREL_MatDb.0125667,Mn1 O2,True,Paper1
1073,V_O,1,0,4.5449,,,,,,,Ba1Co1O2,1.2835,-2.2085,0.724,DFT_PBE_U,O1,6,NREL_MatDb.0182355,Ba1 Co1 O2,False,Paper1
1074,V_Co,1,0,1.8632,,,,,,,Ba1Co1O2,1.2835,-2.2085,0.724,DFT_PBE_U,Co1,0,NREL_MatDb.0182355,Ba1 Co1 O2,False,Paper1
1075,V_Ba,1,0,5.1987,,,,,,,Ba1Co1O2,1.2835,-2.2085,0.724,DFT_PBE_U,Ba1,3,NREL_MatDb.0182355,Ba1 Co1 O2,False,Paper1
1076,V_Ti,1,0,11.0515,,,,,,,Fe1O5Ti2,1.1405,-2.8635,4.889,DFT_PBE_U,Ti1,12,NREL_MatDb.0159784,Fe1 O5 Ti2,False,Paper1
1077,V_O,3,0,5.2491,,,,,,,Fe1O5Ti2,1.1405,-2.8635,4.889,DFT_PBE_U,O3,8,NREL_MatDb.0159784,Fe1 O5 Ti2,False,Paper1
1078,V_O,2,0,5.287,,,,,,,Fe1O5Ti2,1.1405,-2.8635,4.889,DFT_PBE_U,O2,4,NREL_MatDb.0159784,Fe1 O5 Ti2,False,Paper1
1079,V_O,1,0,5.4368,,,,,,,Fe1O5Ti2,1.1405,-2.8635,4.889,DFT_PBE_U,O1,2,NREL_MatDb.0159784,Fe1 O5 Ti2,False,Paper1
1080,V_Fe,1,0,2.3404,,,,,,,Fe1O5Ti2,1.1405,-2.8635,4.889,DFT_PBE_U,Fe1,0,NREL_MatDb.0159784,Fe1 O5 Ti2,False,Paper1
1081,V_Sr,1,0,9.178,,,,,,,Mn1O3Sr1,1.8446,-2.5095,10.743,DFT_PBE_U,Sr1,0,NREL_MatDb.0126839,Mn1 O3 Sr1,False,Paper1
1082,V_Sr,2,0,9.6144,,,,,,,Mn1O3Sr1,1.8446,-2.5095,10.743,DFT_PBE_U,Sr2,2,NREL_MatDb.0126839,Mn1 O3 Sr1,False,Paper1
1083,V_O,3,0,1.9142,,,,,,,Mn1O3Sr1,1.8446,-2.5095,10.743,DFT_PBE_U,O3,14,NREL_MatDb.0126839,Mn1 O3 Sr1,False,Paper1
1084,V_O,2,0,2.6973,,,,,,,Mn1O3Sr1,1.8446,-2.5095,10.743,DFT_PBE_U,O2,10,NREL_MatDb.0126839,Mn1 O3 Sr1,False,Paper1
1085,V_O,4,0,1.9025,,,,,,,Mn1O3Sr1,1.8446,-2.5095,10.743,DFT_PBE_U,O4,16,NREL_MatDb.0126839,Mn1 O3 Sr1,False,Paper1
1086,V_O,1,0,2.6833,,,,,,,Mn1O3Sr1,1.8446,-2.5095,10.743,DFT_PBE_U,O1,8,NREL_MatDb.0126839,Mn1 O3 Sr1,False,Paper1
1087,V_Mn,1,0,9.0864,,,,,,,Mn1O3Sr1,1.8446,-2.5095,10.743,DFT_PBE_U,Mn1,4,NREL_MatDb.0126839,Mn1 O3 Sr1,False,Paper1
1088,V_Ti,1,0,14.6431,,,,,,,O3Sr1Ti1,1.9408,-3.4312,4.255,DFT_PBE_U,Ti1,1,NREL_MatDb.0010541,O3 Sr1 Ti1,False,Paper1
1089,V_Sr,1,0,8.6089,,,,,,,O3Sr1Ti1,1.9408,-3.4312,4.255,DFT_PBE_U,Sr1,0,NREL_MatDb.0010541,O3 Sr1 Ti1,False,Paper1
1090,V_O,1,0,5.396,,,,,,,O3Sr1Ti1,1.9408,-3.4312,4.255,DFT_PBE_U,O1,2,NREL_MatDb.0010541,O3 Sr1 Ti1,False,Paper1
1091,V_O,6,0,6.1325,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,O6,54,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1092,V_O,3,0,6.1849,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,O3,36,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1093,V_O,5,0,6.0963,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,O5,48,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1094,V_O,2,0,6.1484,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,O2,30,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1095,V_O,4,0,6.1409,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,O4,42,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1096,V_O,1,0,6.1846,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,O1,24,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1097,V_Ba,2,0,9.5139,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,Ba2,18,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1098,V_Ba,1,0,9.5134,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,Ba1,16,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1099,V_Al,4,0,12.9796,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,Al4,14,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1100,V_Al,3,0,13.2543,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,Al3,12,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1101,V_Al,2,0,13.1338,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,Al2,6,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1102,V_Al,1,0,13.0752,,,,,,,Al2Ba1O4,4.1114,-3.4627,1.534,DFT_PBE_U,Al1,0,NREL_MatDb.0108143,Al2 Ba1 O4,False,Paper1
1103,V_Ti,1,0,11.1983,,,,,,,Co1O3Ti1,2.1713,-2.554,6.048,DFT_PBE_U,Ti1,8,NREL_MatDb.0136734,Co1 O3 Ti1,False,Paper1
1104,V_O,1,0,5.3321,,,,,,,Co1O3Ti1,2.1713,-2.554,6.048,DFT_PBE_U,O1,2,NREL_MatDb.0136734,Co1 O3 Ti1,False,Paper1
1105,V_Co,1,0,4.0551,,,,,,,Co1O3Ti1,2.1713,-2.554,6.048,DFT_PBE_U,Co1,0,NREL_MatDb.0136734,Co1 O3 Ti1,False,Paper1
1106,V_Sr,1,0,10.5887,,,,,,,Al4O7Sr1,3.7524,-3.4755,1.857,DFT_PBE_U,Sr1,22,NREL_MatDb.0108427,Al4 O7 Sr1,False,Paper1
1107,V_O,3,0,6.1625,,,,,,,Al4O7Sr1,3.7524,-3.4755,1.857,DFT_PBE_U,O3,14,NREL_MatDb.0108427,Al4 O7 Sr1,False,Paper1
1108,V_O,2,0,6.3726,,,,,,,Al4O7Sr1,3.7524,-3.4755,1.857,DFT_PBE_U,O2,10,NREL_MatDb.0108427,Al4 O7 Sr1,False,Paper1
1109,V_O,4,0,6.7311,,,,,,,Al4O7Sr1,3.7524,-3.4755,1.857,DFT_PBE_U,O4,18,NREL_MatDb.0108427,Al4 O7 Sr1,False,Paper1
1110,V_O,1,0,6.1601,,,,,,,Al4O7Sr1,3.7524,-3.4755,1.857,DFT_PBE_U,O1,8,NREL_MatDb.0108427,Al4 O7 Sr1,False,Paper1
1111,V_Al,2,0,13.0063,,,,,,,Al4O7Sr1,3.7524,-3.4755,1.857,DFT_PBE_U,Al2,4,NREL_MatDb.0108427,Al4 O7 Sr1,False,Paper1
1112,V_Al,1,0,13.4401,,,,,,,Al4O7Sr1,3.7524,-3.4755,1.857,DFT_PBE_U,Al1,0,NREL_MatDb.0108427,Al4 O7 Sr1,False,Paper1
1113,V_Sr,1,0,8.6527,,,,,,,Co1O3Sr1,0.4887,-1.9561,6.539,DFT_PBE_U,Sr1,0,NREL_MatDb.0136293,Co1 O3 Sr1,False,Paper1
